4.16912865157,9.75892206058
0.890098866369,4.06400194592
4.06687358546,11.0161620695
3.05385586424,7.51307461169
3.83924521638,9.17686320654
4.2303379903,10.6101155626
4.11851539816,10.6038774476
3.06346455359,8.73622091899
3.93802109291,10.6999706085
1.32315200611,3.97834797117
4.97386641358,12.2388627161
2.66638422204,7.48617846653
4.39891832214,10.6153323421
1.77411303329,5.69994901381
1.90494728076,5.50620233921
3.17208175627,7.59336277151
2.07115651488,6.61360179144
4.78707595805,11.1377319721
2.84935678023,7.83950532674
0.636793235509,2.32144758186
4.63030217801,11.5192474363
2.77156678222,7.97709702728
3.72444512756,8.60198375267
0.708804603896,2.59168085378
