Columns: 21, Rows: 23, HexSize: 20

0,0:
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.142857,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.857142,0.857142,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.142857,0,0,0,0,0,0,0,0,0,0,0,0

1,0:
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.142857,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.857142,0.857142,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.142857,0,0,0,0,0,0,0,0,0,0,0,0

2,0:
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.142857,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.857142,0.857142,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.142857,0,0,0,0,0,0,0,0,0,0,0,0

3,0:
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.142857,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.857142,0.857142,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.142857,0,0,0,0,0,0,0,0,0,0,0,0

4,0:
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.142857,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.857142,0.857142,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.142857,0,0,0,0,0,0,0,0,0,0,0,0

5,0:
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.142857,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.857142,0.857142,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.571428,0.142857,0,0,0,0,0,0,0,0,0,0,0,0

6,0:
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.142857,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.857142,0.857142,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.857142,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.285714,0,0,0,0,0,0,0,0,0,0,0,0
0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.714285,0,0,0,0,0,0,0,0,0,0,0,0,0
