1.5438533159,5.35530554383
2.23946437645,6.0707360417
1.11907989162,4.93353516885
4.35747739714,11.14135834
2.31208574133,7.55509016044
3.49366655529,9.56886988614
2.848676625,8.38737136363
1.92541754239,5.90501865585
1.83990058733,5.65080709112
2.93378373302,8.66026083444
3.57460153384,9.31884893838
1.71384946333,5.58044888351
3.65455996395,10.1605676627
2.71484917381,7.72311209115
3.24658343399,8.24692267768
1.04345959467,3.36980456648
2.32281682613,7.50278822529
3.33079396649,9.51110314402
3.66912138285,8.72907429006
3.97154798094,10.3994250149
